Text,Label
Dignity of labour... ಭಾರತದಲ್ಲಿ ಇಲ್ಲ... ಅದನ್ನು ಭಾರತೀಯರು ಬೆಳೆಸಿಕೊಳ್ಳಬೇಕು,Non-depressive
U r great sir,Non-depressive
ರೀ ನಿಮ್ಮ ತಂದೆಯನ್ನು ನೆನೆದು ನೀವು ಮೊಸಳೆ ಕಣ್ಣೀರು ಹಾಕುತ್ತೀರಾ,Non-depressive
Thu yar guru karma ithara video gu dislike madtare ...,Non-depressive
God bless u Sir...,Non-depressive
Sachien  karnatakada cinemadalli adbuta nata ivara tande nanu bala ista pado vekti abarigondu nanna abhinandane,Non-depressive
I love you sir,Non-depressive
ಬೇಡ ನೀವು ಒಳ್ಳೆಯ ಮನುಷ್ಯ,Non-depressive
ಕಂಚಿನ ಕಂಠದಲ್ಲಿ ಮೂಡಿ ಬಂದ ತೊಗರಿತಿಪ್ಪ ಹಳೇ ನೆನಪು ತಾಜಾ ಮಾಡಿತು,Non-depressive
Super drama,Non-depressive
ನಾನು ಸಣ್ಣಾವಿದ್ಧಾಗ ನಮ್ಮ ಅಜ್ಜ,Non-depressive
ಎರಡನೆ ಬಾಗ ಅಪ್ಲೋಡ್ ಮಾಡಿ,Non-depressive
Ati sundarvada hasya chataki,Non-depressive
Super sir.ನಾವು ಚಿಕ್ಕವರಿದ್ದಾಗ ನಮ್ಮ ಕುಟುಂಬದವರು ಎಲ್ಲರೂ ಸೇರಿ ಕೇಳುತ್ತಿದ್ದೆವು.ನಮ್ಮ ಅಪ್ಪನ ಅಚ್ಚುಮೆಚ್ಚಿನ ಹಾಸ್ಯ ಕಾರ್ಯಕ್ರಮ ಇದು,Non-depressive
Togir tippa sotre super,Non-depressive
ತೂಗರಿ ತಿಪ್ಪ ಉತ್ತರ ಕರ್ನಾಟಕ ಜಾನಪದ ಹಾಸ್ಯಮಯವಾದ ಕಥೆ ತುಂಬಾ ಅದ್ಬುತವಾದದ್ದು,Non-depressive
ತುಂಬಾ  ಸಂತೋಷ ಆಯಿತು  ಸರ್  25 ವರ್ಷದ  ಹಿಂದೆ  ತೊಗರಿ ತಿಪ್ಪನ ಕತೆ  ಕೇಳಿದ್ದು  ನೆನಪಾಯಿತು,Non-depressive
Manu baligar avaru gadag jille shirahatti taluk Shigli gramadavaru. Nanu ade gramadavanu.,Non-depressive
ಗುರುಗುಳ. ನಾನು ಚಿಕ್ಕವನು ಇದ್ದಾಗ ಟೇಪ ರಿಕಾರ್ಡರ್ ನ್ಯಾಗ ಕೇಳಿದ್ದೇ ಮತ್ತೆ ಇವಾಗ ಕೇಳಿ ಬಾಹಳ ಖುಷಿಯಾತು... ರೀ..,Non-depressive
ತೊಗರಿ ತಿಪ್ಪ  ಕಥೆ ತುಂಬಾ ಚನ್ನಾಗಿದೆ ಮತ್ತು ತುಂಬಾ ಹಾಸ್ಯಾಸ್ಪದವಾಗಿದೆ.,Non-depressive
Super cool nice,Non-depressive
shambu baligar sir superrrrrrrr,Non-depressive
ಸುಪರ್ ತೊಗರಿ ತಿಫ ಲಾಚನಕೇರಿ,Non-depressive
ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಸರ್ ನಾನು ಸನ್ನಾವಿದ್ಧಾಗ ಕೆಳಿದ ನಾಟಕ ನನ್ನ ಬಾಲ್ಯದ ನೆನಪುಗಳು ಮರುಕಳಿಸಿದವು🥰🥰,Non-depressive
ತೊಗರಿ ಅಭಿವೃದ್ಧಿ ನಿಗಮದ ವ್ಯವಸ್ಥಾಪಕ ನಿರ್ದೇಶಕರಿಗೆ,Non-depressive
Super nakka nakka saakayatu,Non-depressive
Super togare teppa,Non-depressive
Manju. D. Uttangi,Non-depressive
ಡಾ//ಶಂಭು ಬಳಿಗಾರರ ಮಾತು ಹುಗ್ಗಿ ಹಾಲು ಉಂಡಷ್ಟು ರುಚಿ... ನಾನು ಬಾಲ್ಯದಿಂದಲೇ ಅವರ ಈ ಹಾಸ್ಯ ಕಥೆಗಳನ್ನು ಕೇಳುತ್ತ ಬೆಳೆದವನು...,Non-depressive
ತುಂಬಾ ಚನ್ನಾಗಿದೆ ಸಾರ,Non-depressive
ಈ ಕಥೆಯ ಮೂಲಕ ಸಂಸಾರ ಮಾಡೋಕೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ. ಸಂಸ್ಕಾರ ಬಹಳ ಮೂಖ್ಯ ರಿ,Non-depressive
ನನಗೆ ನಿನ್ನೆ ಕಥೆ ಹೇಳಿದರು ಒಬ್ಬರು ಅದಕ್ಕೆ ವಿಡಿಯೋ ನೆನಪು ಆಯಿತು. ಸುಪರ್.... ಇವನ ಊರು ಶಿಗ್ಗ್ಲಿ,Non-depressive
ತೋ ಗರಿ  ತಿಪ್ಪಾ ಸೂಪರ,Non-depressive
ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ ....,Non-depressive
Togari tippa keli tumba santosh ayita matte old is gold antaralll adu nija ayita,Non-depressive
Ayyoo.  Teligram nalli 10 ralli 9 jana nodidaare..n Matte naanu 12 saari nodidini ..what a movie ya... Mother sentiment,Non-depressive
ಇದು ಹೊಸಬರು ಇದ್ದರೂ. ಪ್ರಸಿದ್ಧ ನಟ ನಟಿಯರು ಕೆಲವರು (ಪೋಷಕ ಪಾತ್ರ ಕ್ಕೆ) ಇರಬೇಕಿತ್ತು. ಒಂದೆರಡು ಸುಮಧುರ ಸಂಗೀತದ ಹಾಡುಗಳು ಇರಬೇಕಿತ್ತು.,Non-depressive
ನಿಮ್ಮಂತಹ ಕಲಾವಿದರಿಗೆ ಶ್ರಮಕ್ಕೆ ಪ್ರತಿಫಲ ಸಿಗುತ್ತದೆ......ಈ ಸಿನಿಮಾದ ಮೂಲಕ ಕನ್ನಡಿಗರ ಹೃದಯದಲ್ಲಿ ಸ್ಥಾನ ಪಡೆದು ಕೊಂಡಿದ್ದೀರ ..... ಮುಂದಿನ ಸಿನಿಮಾಗಳಿಗೂ ಸದಾ ನಿಮ್ಮ ಜೊತೆ ಬರುತ್ತಾರೆ ... ಮುಂಬರುವ ಸಿನಿಮಾಗಳಿಗೆ ಒಳ್ಳೆಯದಾಗಲಿ,Non-depressive
Nanu iga bekantale ...alisoke bande shakuntale ....mis u poo,Non-depressive
Malayalis pore,Non-depressive
Nice movie love from tamil,Non-depressive
Lockdown mugili relise madi bartivi sir,Non-depressive
Tamil fans hit like,Non-depressive
സൂപ്പർ മൂവി,Non-depressive
Yakandre sariyagi promotion madilla,Non-depressive
Pritvi Amber super,Non-depressive
ನೀವು 6-5=2 ಸಿನಿಮಾ ವನ್ನು ರಿಯಲ್ ಸ್ಟೋರಿ ಅಂತ ಯಾಕೆ ಸುಳ್ಳು ಹೇಳಿದ್ದು,Non-depressive
super  movei sir nanu theatre nanali nodide ade nana turpthi,Non-depressive
ದಿಯಾ ಕನ್ನಡದ ಒಂದು ಸುಂದರ ಪ್ರೇಮ ಕಥೆ...ಭಾವನಾತ್ಮಕ ಚಿತ್ರ..ಹೊಸ ನಟನಟಿಯರ ಚಿತ್ರ ಅದೇನೂ ನೋಡೋದು ಸ್ವಾಭಾವಿಕ ಆದರೆ ಆತರದ ಅಭಿಪ್ರಾಯವನ್ನು ಸುಳ್ಳು ಮಾಡಿದ ಚಿತ್ರ.....ದೊಡ್ಡ ದೊಡ್ಡ ಸ್ಟಾರ್ ನಟರ ಚಿತ್ರಕ್ಕೆ  ಕತೆನಿಲ್ಲದೆ ಬಾರಿ ಬಿಲ್ಡಪ್ ಚಿತ್ರ ಇರುತ್ತೆ....ದಿಯಾ ಚಿತ್ರ ನೋಡಿ ಕನ್ನಡಕ್ಕೆ...ಹೊಸ ನಟರಿಗೆ ಬೆನ್ನು ತಟ್ಟಿ ಪ್ರೋತ್ಸಾಹಿಸಿ.....ಬೆಸ್ಟ್ ಆಕ್ಟಿನ್ಗ್ ಇದೆ ಬೆಸ್ಟ್ ಕತೆ ಇದೆ... ನೀವು ಈ ಚಿತ್ರ ನೋಡಿದ ನಂತರ ಒಂದಿಷ್ಟು ಹೊಸ ರೀತಿಯ ಅನುಭವವನ್ನು ಪಡೆಯುವಿರಿ....,Non-depressive
ಅದ್ಭುತವಾದ ಸಿನಿಮಾ. ನಾನು ಇತ್ತೀಚೆಗೆ ನೋಡಿದ ಎಲ್ಲ ಕನ್ನಡ ಸಿನಿಮಾಗಳಿಗಿಂತ ಇದು ಒಂದು ತೂಕ ಜಾಸ್ತಿ. ಭಾವನೆಗಳ ಭಂಡಾರವನ್ನು ತುಂಬಿ ಕೊಡುವ ಇಂತಹ ಚಿತ್ರಗಳು ಹಿಟ್ ಆಗದಿರುವುದು ಕನ್ನಡ ಚಿತ್ರರಂಗದ ವಿಪರ್ಯಾಸ. ನಿರ್ದೇಶಕರ ಕಲಾತ್ಮಕತೆ ಹಾಗೂ ಸೃಜನಶೀಲತೆಯನ್ನು ಹೊಗಳಲು ಪದಗಳೇ ಸಾಲವು.. ಇಂತ ಸದಭಿರುಚಿಯ ಚಿತ್ರಗಳೇ ಕನ್ನಡ ಚಿತ್ರರಂಗದ ಜೀವಾಳ. ಕಥೆ,Non-depressive
Prithvi amber u r superb acter,Non-depressive
Tamil fan super movid,Non-depressive
Dia movie is super,Non-depressive
ತುಂಬಾ ಒಳ್ಳೆ ಚಿತ್ರ,Non-depressive
ಸರ್ ದಯವಿಟ್ಟು Red FM ನಲ್ಲಿ  ನಿಮ್ಮ ಹೆಸರು ಏನಿತ್ತು ಹೇಳಿ....ನಾನು Red FM ಯಾವತ್ತೂ ಕೇಳ್ತೀನಿ....n ನಾಗರಾಜ್ or ವರುಣ್ ???n    Pls Admin let me know....,Non-depressive
Wonderful movie love you DIA movie,Non-depressive
Re release maadi matthe gellutthe.,Non-depressive
Nimge interview madoke bere jaga sekilwa 🤦,Non-depressive
Heroine ge jamba ella,Non-depressive
Number 1 movie,Non-depressive
Super super super film I can't explain,Non-depressive
Dia mathu adhi e chitrada aathmagalu yakandre,Non-depressive
ಎಲ್ಲರೂ the best ಆಗಿ ಕೆಲಸ ಮಾಡಿದಿರ,Non-depressive
ಈ ಸಿನಿಮಾ ರಿಲೀಸ್ ಆದ ಸಮಯ ಸರಿಯಿಲ್ಲ.... ಈ ತರ ಸಿನೆಮಾ ಸ್ಟೂಡೆಂಟ್ ಹಾಗೂ IT ವಲಯದವರಿಗೆ ಹೆಚ್ಚಾಗಿ ಇಷ್ಟವಾಗುತ್ತಿತ್ತೇನೋ...,Non-depressive
Dia 2 madi plz,Non-depressive
ultimate movie.love thiz,Non-depressive
ಫಿದಾ ಆಗೆವಿ ಅಕ್ಕಾ ... ... gorgeous movie,Non-depressive
@siddu raj,Non-depressive
elru phone le nodthare manele adke yaru takis ge bandu nodthilla nanu kuda phone le nodiddu tam tam app inda ella new films dwld madkondu manele nodthare so adke yaru takis ge barthilla ansuthe,Non-depressive
Nan nimm movie na theatre alle nodtini ...,Non-depressive
Nija super......... Movie please re release maadi,Non-depressive
Nice movie.. deekshit super,Non-depressive
Super movie I like it,Non-depressive
ಜನ ಯಾಕೆ ಥಿಯೇಟರ್ ಗೆ ಬರ್ತಿಲ್ಲ ಅಂದ್ರೆ piracy ಫೋನ್ ಅಲ್ಲೇ movie ಸಿಗುತ್ತೆ ಮತ್ಯಾಕೆ ಥಿಯೇಟರ್ ಗೆ ಹೋಗೋದು ಅಂತ ಬರೋಲ್ಲ ಜನ,Non-depressive
I love Diya movie,Non-depressive
Modalu prana mukya amele cinema... Plz don't lose hope DIYA chitratanda.... Wait for time,Non-depressive
Bari sokuda film marre,Non-depressive
Best cinema Dia,Non-depressive
Nanu e video nodtha Ellan  Thumbline nodi e msg madtha edhinin   Alla ri Karnataka dhali kannda movie 100 r.s ticket etre ege ri nododhun  Adhe,Non-depressive
ಈ ಸಿನಿಮಾದಿಂದ ಗೊತ್ತಗುತ್ತೆ ಸಿನಿಮಾಕ್ಕೆ ಕಥೆ,Non-depressive
Hi Dia Team,Non-depressive
ದಿಯಾ ಬರಿ ಚಲನಚಿತ್ರ ಮಾತ್ರವಲ್ಲ ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರ ರಂಗದ ಇತಿಹಾಸದಲ್ಲೆ ಎಂದು ಎಂದೆಂದೂ ಮರೆಯಾಲಾಗದ ಅಪರೂಪದ ಅದ್ಭುತವಾದ ಕನ್ನಡ ಚಲನಚಿತ್ರದ ಮಹಾನ್ ಕೃತಿ ಈ ಚಲನಚಿತ್ರವನ್ನ ನೀವುಗಳೆಲ್ಲರೂ ನೋಡಲೆ ಬೇಕು ದಿಯಾ ಚಲನಚಿತ್ರದ ನಿರ್ದೇಶಕನಿಗೆ ನನ್ನದೊಂದು ಪ್ರೀತಿಯ ನಮಸ್ಕಾರಗಳು ನಮ್ಮ ಕನ್ನಡ ಚಲನಚಿತ್ರಕ್ಕೆ ನೀವೊಬ್ಬರು ಮತ್ತೊಬ್ಬ ಪುಟ್ಟಣ್ಣ ಕಣ್ಣಗಾಲ್nn ವಿಲೇಜ್ ರೋಡ್ ಫಿಲಂಸ್,Non-depressive
Bejar manporchi #PruthviAmber,Non-depressive
Corona virus iruvudarinda jana barta illa,Non-depressive
Superb movie I love diya,Non-depressive
Suaprb movie Re release plzzzz,Non-depressive
Amazing movie pls yellaru movie nodi,Non-depressive
1st Telegram App close madsi amele ella bartare,Non-depressive
i love you dia,Non-depressive
ಜನ ಮರುಳೋ ಜಾತ್ರೆ ಮರುಳೋnಅಂದಹಾಗೆ....nಬೇರೆ ಭಾಷೆಯ ಚಿತ್ರಗಳನ್ನು ನೋಡಿnಸೂಪರ್,Non-depressive
Re-release madisi sir ...nange ee film bagge ne gottirlilla... ee sali super hit guarantee...,Non-depressive
Guru en helde guru suuuuper nE China deshdorge huttiro Nan maklu nodire jamun juice agigirutte pakka guru nin voice dialogue keltidre keltane irbeku anstide guru ..... But suuuuuuuuuper,Non-depressive
Hejje hejjege tik tokers troll and roast maadi,Non-depressive
video sir,Non-depressive
Guru super video  Tq guru,Non-depressive
Hats off bro  ಕರೆಕ್ಟಾಗಿ ಹೇಳಿದ್ದೀರ ಬ್ರೋ,Non-depressive
Chindi bro .....,Non-depressive
Kachada Nan nagini gane,Non-depressive
ಸೂಪರ್ ಬ್ರೋ ನಿಜ,Non-depressive
Tiktok Ban Madi olle kelsa Madi edare,Non-depressive
Sariyaaagi bydidira... Actually Olle Olle kelsa madidare app ban maadi.. I hate tik tok,Non-depressive
Superb bro ur righttiktokers ge sariyag heliddira,Non-depressive
En edit madidya guru,Non-depressive
ಇಂಡಿಯಾದಲ್ಲಿ ಚೈನಾಗೆ ಹುಟ್ಟಿರೋ ಚಕ್ಕಗಳ ತಿಕದಲ್ಲಿ ಇನ್ನು ಸ್ವಲ್ಪ ಕಾರಪುಡಿ  ಆಕ್ಬೇಕಿತ್ತು ಅನ್ಸುತ್ತೆ ಬ್ರಾ,Non-depressive
Super  chindi boss,Non-depressive
ಸರಿ ಬುಡ್ಲ ಅಣ್ತಮ್ಮ,Non-depressive
Super video 🤩,Non-depressive
Wow  Super agi helidira sir,Non-depressive
Bindu gowdaaaaaa yakamma,Non-depressive
Super Boss idu actually bekagiddu ... tik tok madavruru sari yagi Thodineku,Non-depressive
ಸೂಪರ್ ಗುರು ಇನ್ನು ಸ್ವಲ್ಪ ಉಗಿರಿ ಟಿಕ್ ಟಾಕ್ ಮಾಡೋರ್ಗೆ,Non-depressive
Ivrella nijvaglu nam Indian anta ansutte anna yappa istu himse kodtidru tiktok antidaralla yappa nijvaglu ivnella nijvaglu aaisbeku,Non-depressive
Bro super neevu,Non-depressive
astena sir innu sawlpa chanagi hellbekithu tik tok kalli galige super guru,Non-depressive
Guru big fan agbitte nin logic nodi,Non-depressive
Yen helda guru super,Non-depressive
Superrrrrrrr  agi heliya Anna tq u so mach video,Non-depressive
Koltogiro kobrimitayi mukdloge edkond degtin bro,Non-depressive
Superb bro,Non-depressive
Anna niv super agi creative maadthira super Anna,Non-depressive
super bro,Non-depressive
Guru ellidde guru real Tallent irodhu ninge,Non-depressive
Love u brooo,Non-depressive
Super Jai hind,Non-depressive
Well said broi,Non-depressive
ಒಂದೊಂದು ಮಾತು ಚಪ್ಪಲಿ  ಹೊಡೆದಂತೆ ಇತ್ತು ಗುರು ಒಬ್ಬೊಬ್ರು ನೋಡಬೇಕಿತ್ತು ಸರ್ ಚೀನಾಗೆ ಹುಟ್ಟಿರುವ ತರಹ ಆಡುತ್ತಾರೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ ಎಷ್ಟು ಜನ ಸೈನಿಕರು  ಸಾಯ್ತಾರೆ ಅವರಿಗೆ ಏನಾಗಬೇಕು ಟಿಕ್ ಟಾಕ್ ಲೈಕ್ ಬಂದ್ರೆ ಸಾಕು ನನ್ನ ಕಮೆಂಟ್ ಅಲ್ಲಿ ಏನಾದರೂ ತಪ್ಪಿದ್ದರೆ ಕ್ಷಮಿಸಿ ಜೈ ಹಿಂದ್ ಜೈ ಕರ್ನಾಟಕ ಮಾತೆ,Non-depressive
Neva ado game nema,Non-depressive
Bindu nu china breed may be,Non-depressive
Guru super yage yeldhe,Non-depressive
ಏನ್ ಹೇಳಿದಿ ಗುರೂ.. ಸೂಪರ್ ಬಾಸ್n...,Non-depressive
China apps ಯಾಕೆ ಬ್ಯಾನ್ ಮಾಡಬೇಕು ಅಂತ ಹೇಳುವವರಿಗೆ  ಚಪ್ಪಲಿಯಲ್ಲಿ ಹೋಡೆದು ಬುದ್ಧಿ ಕಲಿಸಬೇಕು .,Non-depressive
baari ugadiddira bro .......full support nimage,Non-depressive
E bevrcgal maneli yavandru sathidre sari erodu,Non-depressive
Chindi broiiii e munde maklige naman desha bakthi kammi sayor yelo saythare e bevrcgalige tiktok mukya anthe,Non-depressive
ಗುರು ಇವರಿಗೆ ದೇಶದ ಅಭಿಮಾನ ಇಲ್ಲ ಇವರಿಗೆ ವಿಡಿಯೋ ಮಾಡೋದೇ ಮುಖ್ಯ ಇವರಿಗೆ,Non-depressive
I love you bro nice talking style,Non-depressive
Inta kithhodda Sule Maklige tiktok ban Agedu olled aithu,Non-depressive
I never expect a Kannadiga troll like. I am Impressed so I liked it. Keep rocking. jai hind jai karnataka,Non-depressive
Supper pa ........ Continue the work. ...  Tiktok videos nodi nodi thale kettogithu.............jai modi jai jai modi......,Non-depressive
Neev mado pratiyond videos galu mukake ekda tegdu oddag irutte bidi bro and nim voicenim big fan agbitidivi bro......,Non-depressive
Tik tok ban,Non-depressive
Anna nenu super super Anna,Non-depressive
Bindu gowda ge super agi ugididdeera,Non-depressive
Nyc bro,Non-depressive
ಬ್ರೋ ಸೂಪರ್ ಆಗಿ til tokersನ roast ಮಾಡ್ತಿರ til tok maadorella ಶ್ಯಾ ಟ ಗಳು,Non-depressive
I like your content,Non-depressive
Super guru nenu,Non-depressive
Please sir Tik tak bide,Non-depressive
ಸ್ವಾಭಿಮಾನಿ ಶಂಕರ,Non-depressive
ಸ್ವಾಭಿಮಾನಿ ಶಂಕರ,Non-depressive
ನಿಮ್ಮ ತಂದೆಯ ನಾನು ಫ್ಯಾನ್ ಹಾಗೆ ನಿಮ್ಮ ಫ್ಯಾನ್ ಸೂಪರ್ ಸರ್,Non-depressive
ಅನ್ನ. ನೀಡುವ ಯಾವ ಕೆಲಸವೂ ಕಡಿಮೆಯಲ್ಲ . ಶಂಕರರವರೆ ನಿಮ್ಮn ಸ್ವಾ ಭಿಮಾನಿ ಜೀವನಕ್ಕೆ  nನನ್ನ ದೊಂದು ಸಲಾಂ.,Non-depressive
your grat  sar.  Aldha best,Non-depressive
Sie good eveninig,Non-depressive
Shankar sir olleya artiste ivarannu bitte cinema madtira Buddi illada dairctar,Non-depressive
Sir nimagay salam,Non-depressive
Ashwathvru badukiddaga saryagi nodkollalillva ivnu,Non-depressive
ನಿಮ್ಮ ಜೀವನ ಇನ್ನೂ ಚೆನ್ನಾಗಿ ಇರಲಿ,Non-depressive
ಶಂಕರ ಅಶ್ವತ್  ಕಷ್ಟಪಟ್ಟು ಜೀವನ ನಡೆಸುತ್ತಿರುವ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ವಕ್ತಿ,Non-depressive
Good job sir,Non-depressive
ಬದುಕಿನ ವೈಚಿತ್ಯ್ರ ಮತ್ತು  ದುರಂತಗಳಲಿ ಗಳಲಿ ಇದೂ ಓಂದು...ಚೆನ್ನಿಗಿರಿ ಶಂಕ್ರಣ್ಣ,Non-depressive
ಸರ್ ನಿಮ್ಮಂತಹ ವ್ಯಕ್ತಿತ್ವದ ಜೀವನಕ್ಕೆ ನನ್ನ ಶರಣು-ಶರಣಾರ್ಥಿಗಳು! ಆ ಸೃಷ್ಟಿಕರ್ತನ ಅನುಗ್ರಹ ಸದಾ ನಿಮಗಿರಲಿ ಎಂದು ಹಾರೈಸುವೆ,Non-depressive
ASHWATH SIR ACTING,Non-depressive
Matte film ge banni sir,Non-depressive
Tital nodi ...ond matu helbeku anth annistu ...Pade pade prashne Keli ...alohage maditirode nivu ....nachike agbeku ..nimge.,Non-depressive
Loo Nim Makha muccha e Video gu Dislike yenro nim Hendti Munde Haga avr character Nodi kaliro life Andre yenu antha thu nanmakla,Non-depressive
uoppi  3,Non-depressive
Tuu avr sentiment na touch madi kaan neer haksi adana cover photo madi view tagotira,Non-depressive
ಸಾರ್ ಟೈಟಲ್ ಕ್ಯಾಬ್ ನಲ್ಲಿ ಭಾವುಕರಾದ ಶಂಕರ್ ಅಂತ ಹಾಕಿ.nnView ಜಾಸ್ತಿ ಆಗಲು ಕಸರತ್ತು ಮಾಡದಿರಿ.nnಕಂಟೆಂಟ್ ಇದ್ದರೆ ಜನ ನೋಡ್ತಾರೆ.,Non-depressive
Sara super Nivu devara tara yallaratara duddide shinamadavaratra nimmatra holleya manasidde sara,Non-depressive
Super human you are sir,Non-depressive
sir yarige yaru agolla appa amma Na biture Sir olle mathugallu,Non-depressive
Super sir true..,Non-depressive
ಇಂತಹ ಒಳ್ಳೆಯ ನಟನಿಗೆ ..ಅಭಿನಯದ ಅವಕಾಶಗಳು ಯಾಕೆ ಸಿಕ್ತಿಲ್ಲಾ...ದಯವಿಟ್ಟು ಧಾರವಾಹಿ ಗಳಲ್ಲಿ ಅವಕಾಶ ನೀಡಿ..,Non-depressive
Don't worry Sir kayakave kailasa,Non-depressive
ಅಂತಾ ದೊಡ್ಡ ಮನುಷ್ಯನ ಹೊಟ್ಟೆಲಿ ದೊಡ್ಡಮನುಷ್ಯಾನೆ ಹುಟ್ಟೋದುಶ್ರಮ ಜೀವಿ ಸರ್ ನೀವು,Non-depressive
Sir.nivu superb sir.,Non-depressive
ಮಹಾನ್ ವ್ಯಕ್ತಿಯ ರಕ್ತ ಅಲ್ಲವೇ,Non-depressive
Punyathma andre evare,Non-depressive
ನಾನು ತುಂಬಾ ಇಷ್ಟ ಪಡೋ  ಹೆಸರು ಅದು ಶಂಕರ್.. ಆ ಇಬ್ಬರು ವ್ಯಕ್ತಿಗಳು ಅಂದರೆ ೧.ಶಂಕರ್ ನಾಗ್n೨.ಶಂಕರ್ ಅಶ್ವಥ್,Non-depressive
Love you sir,Non-depressive
ಅವರಪ್ಪ ಒಳ್ಳೆಯ ನಟ ಆಗಿದ್ರು,Non-depressive
Yaru yarigu illa anno sathya sangathi idu,Non-depressive
Kannada industry dodd actors ge tagolri film ge bere industry yavarna jasti dudd kott karkond bartira. ellargu shame annsalva ede muttkond heli entavar est Jana idaare,Non-depressive
Love u sir,Non-depressive
Nice sir.but message madidre reply madalla tavu yella dove,Non-depressive
ನಿಮ್ಮ ಮಾತು ಕೇಳಿ ಚಾಮಯ್ಯ ಮೇಷ್ಟ್ರು ನೆನಪಾದರು,Non-depressive
Hats up sir,Non-depressive
ಸರ್ ನೀವು ದುಡಿದು ಬದುಕ್ತಿದಿರ,Non-depressive
ತಪ್ಪು ಏನು ಇಲ್ಲ drive ಮಾಡಿದ್ರೇ. ನಿಮ್ಮ ಬಗ್ಗೆ ಬಹಳ ಹೆಮ್ಮೆ ಇದೆ. ನಮ್ಮ ಬಹಳ ಯುವಕರು ಕೆಲಸ ಮಾಡದೇ ಕುತಿದ್ದಾರೇ. ಅವರಿಗೆ ನೀವು ಒಂದು ಮಾದರಿ.  ಶ್ರೀಮಂತಿಕೆ ಗುಣದಲ್ಲಿ,Non-depressive
ಜೀವನ ಬಹಳ ಚೆನ್ನಾಗಿ ಅರ್ಥ ಮಾಡಿಕೊಂಡಿದ್ದೀರ ಬಹಳ ಸರಳ ಜೀವಿ,Non-depressive
Yenelbeko gothagtilla nim swabimanakke ondu Salam sir,Non-depressive
Supper episode... love it.....,Non-depressive
Sir Nimm Mathininda Navu Kalibeku Agirodu Ennu Thumba Ede.....nTqq U So Much...nHelth Na Channagi Nodkoli Sir...nGod Bless You,Non-depressive
Nivu thumba super,Non-depressive
ಕ್ಯಾಬ್ ಡ್ರೈವರ್ ಅಂದ್ರೆ ಕಳ್ದ್ರು ತರ ನೋಡೋ ಈ ಸಮಾಜದಲ್ಲಿ ನಾನು ಕ್ಯಾಬ್ ಚಾಲಕ ಅಂತ ಹೆಮ್ಮೆಯಿಂದ ಹೆಳ್ತೀರಲ್ಲಾ ತುಂಬಾ ಖುಷಿಯಾಯ್ತು ಸಾರ್ ಈ ಸಮಾಜದಲ್ಲಿ ಇರೋರು ನಿಮ್ಮನ್ನ ನೋಡಿ ಕಲಿಯೋದು ತುಂಬಾ ಇದೇ ನೀವು ಯುವ ಜನಾಂಗಕ್ಕೆ ಸ್ಫೂರ್ತಿ ಸರ್  ನಿಮಗೆ ಒಂದೂ ದೊಡ್ಡ ನಮಸ್ಕಾರ ಯಾವ ಒಂದೂ   ವಿಶ್ವವಿದ್ಯಾನಿಲಯ ಕಲಿಸದ ಪಾಠವನ್ನು ಜೀವನ ಕಲಿಸುತ್ತದೆ ಎಂಬುದಕ್ಕೆ ನಿಮ್ಮ ಜೀವನವೇ ಉತ್ತಮ ಉದಾಹರಣೆ ಸಾರ್ ದೇವರು ನಿಮಗೆ ಒಳ್ಳೆಯದು ಮಾಡಲಿ ಧನ್ಯವಾದ.,Non-depressive
Olledagli sir nimge..,Non-depressive
Hats off sir nim Swabhimana and karya nishtege thumba Santhosha agutte sir nimg olle arogya success kodli antha devralli bedkothivi Munde niv natiso Ella cinemagalu uttama pradarshana padiyali,Non-depressive
BoLi Maklu ee tara videos nu dislike maadtare,Non-depressive
Tumba kalaavidara gati ide. Kalege bele illa. Ashwath Awara family ge ee thara aagbaardittu.,Non-depressive
Hats off to u sir...nMosa madi tinno Pizzaginta Niyattagi dudidu tinno ragi nalli eshto aanda erutte jeevandalli..,Non-depressive
Great sir nivu,Non-depressive
1.7k dislikes rashmika fans,Non-depressive
ಮೊದಲು ನೋಡಿದಾಗ ಓಕೆ ಓಕೆ ಅನ್ನಿಸ್ತು.....nನಿಧಾನವಾಗಿ ಮನಸಿನೊಳಗೆ ಆವರಿಸುತ್ತಾ ಹೋಗುತ್ತೆ nnನಿಜ ತಾನೆ?,Non-depressive
Hwdu guru alredy 30 sala nodidini,Non-depressive
ಯಾರು ಆವಾಗಾವಾಗ ಬಂದು ಹಾಡು ಕೇಳ್ತಾ ಇದ್ದೀರಾ ...? nಒಂಥರಾ ಚೆನ್ನಾಗಿದೆ,Non-depressive
Thank you bhai..,Non-depressive
I'm big kiccha&rakshith Shetti fanzz,Non-depressive
ಈ ಯುಗದ ಶಂಕರ್ ನಾಗ್ ಗುರು ನೀನು  all the best from DBOSS fans,Non-depressive
Mind blowing song...,Non-depressive
Iddu charitre badalisuva avatara,Non-depressive
Awesome song! 2nd Shankarnag to KFI,Non-depressive
@anirudh 8 mostly avru Ee film nalli iddare anusutte,Non-depressive
