Text,Label
Dynamic Prince is back nಕಂಟೆಂಟ್ ಇರೋ ಮೂವಿನ ಕನ್ನಡಿಗರು ಯಾವತ್ತೂ ಕೈ ಬಿಟ್ಟಿಲ್ಲ,Non-depressive
@Vinay Vn sule maga neenu ade bere ide bere,Non-depressive
Prajwal devraj,Non-depressive
D boss  fans sapot iratte 100day,Non-depressive
Prajwal devaraj,Non-depressive
Thriller Movie Andre ee Tara Irbeku,Non-depressive
One more lucia movie,Non-depressive
E film adru chenag odli,Non-depressive
ನಮ್ಮ ಪ್ರೀತಿಯ ಯಜಮಾನ ಚಾಲೆಂಜಿಂಗ್ ಸ್ಟಾರ್ ಡಿ  ಬಾಸ್ ಅವರು ಕ್ಲಾಪ್ ಮಾಡಿ ಶುಭ ಹಾರೈಸಿರುವ nಡೈನಾಮಿಕ್ ಪ್ರಿನ್ಸ್ ಪ್ರಜ್ವಲ್ -ದೇವರಾಜ್ ಅಣ್ಣಾ --- ಅಭಿನಯದ ಜಂಟಲ್ ಮನ್ ಚಿತ್ರದ ಟ್ರೈಲರ್ ಬಿಡುಗಡೆಯಾಗಿದೆ ನೋಡಿ ಆನಂದಿಸಿ,Non-depressive
Jai D Boss,Non-depressive
@Bharathraj T B irli bido... Ningen helilvalla,Non-depressive
@Reginald Kelly Kannada da bagge sumne matadidre(includes people too) adu namgu naatutte,Non-depressive
Love u boss,Non-depressive
Jai D Boss,Non-depressive
ಡಿ ಬಾಸ್ ಫ್ಯಾನ್ಸ್ ಲೈಕ್ ಮಾಡ್ರೋ,Non-depressive
Hata best D Boss fans,Non-depressive
@Vinay Vn kannadalli helu bro gothagalla english  idu remake a?,Non-depressive
ಗೆಳೆಯ ಚಿತ್ರದಲ್ಲಿ ಕಿಶೋರ್ ಜೊತೆಗಾರರಿಗೆ ಹೇಳುವ ಒಂದು ಡೈಲಾಗ್ ಇದೆ...ಹುಡುಗ ಬೇಕಾಗ್ತಾನೆ ಇಟ್ಕೊಳ್ರೋ...!n    Dynamic Prince is Back with Damn Look.,Non-depressive
Supper  p boss... Yar unlike madidhare nodi.. urkondu saytor anta,Non-depressive
@Kushal MR nin kano bvc jaatrr,Non-depressive
Spr ಜೈ ಡಿ ಬಾಸ್,Non-depressive
Jai d boss,Non-depressive
ಸೂಪರ್ ಜೈ D ಬಾಸ್,Non-depressive
ಡಿ ದೇವರ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿ೦ದ  ಆಲ್ ದಿ ಬೆಸ್ಟ್,Non-depressive
All The Best Gentlemen Team From All DBoss Fans,Non-depressive
appu boss fans nlike madi,Non-depressive
Nice story accting super prajval devraaj,Non-depressive
ನಿಮಗೆ ಒಳ್ಳೇದು ಆಗಲಿ ಸುದೀಪಣ್ಣ ಅಭಿಮಾನಿಗಳು,Non-depressive
jai d boss,Non-depressive
Super pakka nodthini,Non-depressive
Amazing very nice prajwal life ge ondu hosa tiruvu koduvantaha cinima idu,Non-depressive
Gentleman Trailer Kis Ko Pasand Aya HynMujy Bohot Acha Laga Hy nAp Ko?,Non-depressive
Firstu neen beldu,Non-depressive
Gud pair Praju & Nishvika..,Non-depressive
Kannda Alli Enta Movie Barbeku Sandalwood Rock,Non-depressive
Remake movie ansthe,Non-depressive
Sak sak thika muchrole.. Aathara career change yenagalla laude nan makla hog kelsa nodi,Non-depressive
Reginald Kelly kithkabeku bandu edthine nandu,Non-depressive
@Kirankumarkk Gowda ninanthra elllide kithakoke..mathe trimer chahrge ulsakke ee gimicks.sule magne,Non-depressive
Yes..you are GENTLEMEN!!,Non-depressive
ಹತ್ತು ವರ್ಷ strict  president rule ಬರಬೇಕು.,Non-depressive
Chillere rajakarana dailoge super,Non-depressive
ವಾಸ್ತವದ ವಿವರಣೆಗೆ ಧನ್ಯವಾದ,Non-depressive
Exclent 100 sure,Non-depressive
Super  sar,Non-depressive
100 nija edu,Non-depressive
Nice message bro,Non-depressive
ಹೊಲಸ ರಾಜಕಿಯ ದಿಂದ ನಮ್ಮ ದೆಶ ಅದಕ್ಕೆ ಹಿಂದ ಉಳಿದಿದೆ,Non-depressive
Bro ondu hellla nandu nan desha consumer economy navu producer economy agbeku. Edu agbeku andre swantha bussinessd madodu kalisabeku. Ellli job edre great ade entrprenuer r bussinesss madtidini andre yalru chikkkadagi nodtare madve agoke hudginu kodollla. Encouragrment ellla guru,Non-depressive
ನನ್ನ ಬಂದುಗಳೆ ಒಂದನ್ನು ನಾವು ತಿಳಿಲೇಬೇಕಾದ ಅವಶ್ಯಕತೆ ಇದೆ ಅದು ಏನಂದ್ರೆ ಮೊದಲಿಗೆ ಮನುಷ್ಯನಲ್ಲಿ ಅಥವಾ ಸಮುದಾಯದಲ್ಲಿ ಅಥವಾ ಒಂದು ದೇಶಕ್ಕೆ ನಾನು ದೊಡ್ಡವನು ಎಂಬ ಭಾವನೆ ಬಂದುಬಿಟ್ಟರೆ ಅದು ಕೇವಲ 200 ಅಥವಾ 300 ವರ್ಷಗಳಲ್ಲಿ ತನ್ನ ಸರ್ವನಾಶ ಮಾಡಿಕೊಂಡು ಬಿಡುತ್ತೆ. ಯಾಕೆ ಅಂದ್ರೆ ನೀವು ಇತಿಹಾಸ ನೋಡಿದಾಗ  ಮನುಷ್ಯನಲ್ಲಿ ಒಂದು ಆಸೆ ಬರೋದು ಸಹಜ ನಾನು ಎಲ್ಲರಿಗಿಂತ ದೊಡ್ಡವನಾಗಿ ಇರಬೇಕು ಬೇರೆಯವರಿಗಿಂತ ಎತ್ತರಕ್ಕೆ ಬೇಳಿಬೇಕು ಎಂದು ಇದೆ ಭಾವನೆ 1200 ವರ್ಷಗಳ ಹಿಂದೆ ಅರಬ್ ದೇಶದ ಮುಸ್ಲೀಂ ಧರ್ಮದ ಜನರಲ್ಲಿ ಬಂದು ಅಂದಿನ ಹಿಂದೂಗಳ ದೇಶವಾದಂತ ಭಾರತ,Non-depressive
ನೀನು ಹೇಳಿದ್ದೆಲ್ಲ ಕೇಳಿ ನನಗೆ ಅನಿನಿಸಿದ್ದು ನಮ್ಮ ದೇಶಾನ ಕಮ್ಮುನಿಸ್ಟ್ ದೇಶ ಮಾಡಬೇಕು ಅಂತ,Non-depressive
ನಮ್ಮ ದೇಶದಲ್ಲಿ ಎಣ್ಣೆ ಗೆ. ಇಂಪಾರ್ಟೆಂಟ್ ಕೊಡ್ತಾರೆ..,Non-depressive
Anna super anna nivu nivu ondu samajakke seve hagu deshavannu ulisalu ondu sangavannu katti navu nimmannu bembalisuteve,Non-depressive
Sir mobile gala bage video madi bro,Non-depressive
Barathadalli free aagi kodudanna nillisbeku.,Non-depressive
king k  yav reeti badavru..?? Jati lekkana or powerty ??,Non-depressive
@shashikiran shetty BPL card irovru. Avrge ration kodlebeku nEducation alli free kottu support madbeku. Yestond jana rank togondirtare adre avrge dudiralla education madoke avrge free irbeku nnReservation poor people ge yak handre avru sariyagi study madoke hagiralla dudui tirtare jotege hodbeku nnDud irovru  hodtare,Non-depressive
ರಾಜಕಾರಣಿ ಗಳಿಂದ ನಮ್ಮ ದೇಶ ಹಾಳಾಗಿದೆ Brother...,Non-depressive
its miss guide,Non-depressive
Sir Bermuda triangle bagge video maadi,Non-depressive
Ur brilliant.... neevu helida haage fb twitter alli comments hakta kuthkobek aaguthe,Non-depressive
Bari mosa Kano,Non-depressive
Namma Rajyada young entrepreneur ge support maadi.,Non-depressive
Namma deshadalli Somberigalu jaasthi..,Non-depressive
ನಮ್ಮ ಸಾಂವಿದಾನ ಕಾನೂನು ಕಾರಣ,Non-depressive
ನಮ್ಮದೇಶ ದ ಕತೆ ಇಷ್ಟೆ ಕಣೋಪ್ಪ,Non-depressive
Corona hesralli hospital nalli nadeethiro dandhe bagge vivarisi.... Viruss bandu manushyaru saaythaaro ilvo gotthilla aadre hospital bill keli manushya badhukodu kastavaagidhe.,Non-depressive
Innodhu viruss bandhidhyalla China dalli mungusi viruss adra bagge thilsi,Non-depressive
Copy from vivek bindra,Non-depressive
ದೇಶಧ್ರೋಹಿಗಳು ಡಿಸ್ ಲೈಕ್ ಮಾಡಿದರೆ ನೀವು ನಿಜವಾದ ದೇಶ ದ್ರೋಹಿಗಳು ನಾಚಿಕೆ ಆಗಬೇಕು ನಿಮ್ಮ ಜನ್ಮಕ್ಕೆ.... ಇಂತಹ ಅದ್ಭುತವಾದ ವಿಡಿಯೋ ಗಳಿಗೂ ಡಿಸ್ ಲೈಕ್  ಮಾಡಿದ್ರಲ್ಲ ನಿಮಗೆ ನಾಚಿಕೆ ಆಗಲ್ವಾ.....,Non-depressive
ಕೌಶಲ್ಯ ಇದ್ದವರ ಸಂಖ್ಯೆ ಕಡಿಮೆ ಇಲ್ಲ ಸರ್ ತುಂಬಾ ಪ್ರತಿಭಾವಂತರಿದ್ದಾರೆ.... influence ಪವರ್ ತುಂಬಾ ಇದೆ ನಮ್ಮ ದೇಶದಲ್ಲಿ influence ಇಲ್ಲ ಅಂದ್ರೆ ಯಾವನು ಮೂಸಿ ಕೂಡ ನೋಡಲ್ಲ ನಮ್ಮ ದೇಶದಲ್ಲಿ....ಅದಕ್ಕೆ ಕೌಶಲ್ಯ ಇದ್ದೋರಿಗೆ ಕೆಲಸ ಸಿಗ್ತಿಲ್ಲ.....,Non-depressive
Ottinalli navu uddara,Non-depressive
Sari korona bandare adana guna padisikolalu amount hestu karchu aguthe adu yavayavadake antha solpa maithi kodthira please,Non-depressive
ನಮ್ಮ ದೇಶದ ನಂತರ ಅವರಿಗೆ ಸ್ವತಂತ್ರ ಸಿಕ್ಕಿರುವುದು ಅವರೇಕೆ ಅಷ್ಟು ಮುಂದುವರೆದರು nnನಮ್ಮ ದೇಶ ಕಾಂಗ್ರೆಸ್ ಹಂದಿಗಳು ಯಾಕೆ ಉದ್ಧಾರ ಮಾಡಲಿಲ್ಲ,Non-depressive
ಚೀನಾದ ಭವಿಷ್ಯ ಕ್ಕಾಗಿ ಸ್ಥಿರ ಆಡಳಿತಕ್ಕಾಗಿ ಜಿನ್ ಪಿಂಗ್ ರನ್ನು ಜೀವಮಾನದ ವರೆಗೆ ಅಧ್ಯಕ್ಷ ರಾಗಿ ಆಯ್ಕೆ ಆಗಿದ್ದಾರೆ. ಆದರೆ ಭಾರತ ದಲ್ಲಿ ಪ್ರತಿ ವರ್ಷ ಒಂದಿಲ್ಲೊಂದು ಚುನಾವಣೆ ಗಳು ಇರ್ತಾವೆ ಈ election ಗೆಲ್ಲೊಕೇ ಹೊಲಸು ರಾಜಕೀಯ ನಾಯಕರ ( ಹಂದಿಗಳು)  ಹರಾಚಾಟ ಜಾತಿ ಧರ್ಮ ಬ್ರಷ್ಟಾಚಾರ ಅಧಿಕಾರ ದಾಹ  ಸುಳ್ಳುಗಳು ಕೆಸರು ಎರೆಚಾಟ ಇಂತ ಹೊಲಸು ರಾಜಕೀಯ ವನ್ನೇ 24*7 ಬ್ರೇಕಿಂಗ್ ನ್ಯೂಸ್ ಆಗಿ ತೋರಿಸೋ ಮೂರು ಬಿಟ್ಟು ಬಾಯಿ ಬಡುಕೊಳ್ಳೋ news ಚಾನೆಲ್ ಗಳು..... ಇದು ನಮ್ ಗೋಳು ಗಳು nಇದರ ಮಧ್ಯ ಜನ ಸಮಾನ್ಯನಿಗೆ ಶಿಕ್ಷಣ ಆರೋಗ್ಯ ಉದ್ಯೋಗ ಒಳ್ಳೆ ಪರಿಸರ ಬರಿ ಕನಸು.... nಇನ್ನೂ social ಮಿಡಿಯಾ ದಲ್ಲಿ ಭಾರತ ವಿಶ್ವ ಗುರು,Non-depressive
Tik tok Tarane act madidre hana sigutalva edanne etkondu. Nam government mane manege items kottu Products ready madi adanna videshakka marata madbeku matte nam janakke kamishon kotre voledalva. Nam jangala kayyalli yake kelsa madkotilla .,Non-depressive
ಯಾರೇ ಆಗಲಿ.....ನನಗೆ ನನ್ನ ದೇಶದ ವಸ್ತು ಬೇಕು....ಬೇರೆ ದೇಶದ ವಸ್ತು ಎಷ್ಟೇ ಕಮ್ಮಿ ಬೆಲೆಗೆ ಸಿಕ್ಕರೂ ನಾನು ಕೊಂಡು ಕೊಳ್ಳುವುದಿಲ್ಲ ಅಂತ ಮನಸ್ಸು ಮಾಡಿದರೆ...ಯಾರು ಏನು ಮಾಡಲಾಗಲ್ಲ,Non-depressive
Super comment bro,Non-depressive
ಕಾಂಗ್ರೇಸ್ನವರು ದೇಶದಲ್ಲಿ ಜಾತಿ,Non-depressive
Well said sir,Non-depressive
ನಿಮಗೆ ಸರಿಯಾಗಿ ಅರ್ಥ ಆಗ್ತಿಲ್ಲ ಅಮರಪ್ರಸಾದ,Non-depressive
Modi ji gamana kodi namma sath nemage ide,Non-depressive
ಕ್ರಿಮಿನಲ್ ಬುದ್ದವಂತಿಕೆ ..ಸೂಪರ್ ಹೀಗೆ ಇರಬೇಕು .. ನಮ್ಮ ದೇಶ ನೋ... ಚಾನ್ಸ್..,Non-depressive
Paramedical exam bagge mahiti tilisi sir,Non-depressive
Super video,Non-depressive
ತುಂಬಾ ಚೆನ್ನಾಗಿ ವಿಚಾರ ಸಂಕಿರಣ ಮೂಡಿಸಿದ್ದಾರೆ  ಭಾರತ ಪ್ರಪಂಚದಲ್ಲಿ ಹಿಂದೆ ಉಳಿಯಲು ರಾಜಕೀಯ ವ್ಯವಸ್ಥೆ ಒಂದು ಪ್ರಬಲ ಕಾರಣ  ಪಕ್ಷ ಪಾತ ಸ್ವಜನ ಸೌಮ್ಯತೆ ಸಹ ಕಾರಣ ಎಂಬುದು  ತಿಳಿಸಿದ್ದಾರೆ nಕೌಶಲ್ಯ ಅಭಿವೃದ್ಧಿಗೆ ಹೇಚ್ಚಿನ ಮಹತ್ವ ಕೊಡಬೇಕಾಗಿದೇ   ಎಂಬುದು ಸಹ ಸತ್ಯ,Non-depressive
Nimma news keltha eddre,Non-depressive
Super  video,Non-depressive
Nam college  alli degree  BE mugisdorigu nayvagi coding bareyoke barallla,Non-depressive
ಇಬ್ಬರು  ಕಳ್ಳರೇ,Non-depressive
Ajneesh Lokanath,Non-depressive
Plz make in Hindi,Non-depressive
ನಾವೆಲ್ಲಾ ಕನ್ನಡಿಗರು nPlease nಇಲ್ಲಿ nಗಟ್ಟ ದ ಮೇಲಿನವರು nಗಟ್ಟದ ಕೆಳಗಿನವರು nಕರಾವಳಿಯವರು nಉತ್ತರಕನ್ನಡದವರು nಉತ್ತರಕರ್ನಾಟಕದವರು nಹಳೇಮೈಸೂರಿನವರು nಮಂಡ್ಯದವರುnಬೆಂಗಳೂರಿಗರು nಮೈಸೂರಿನ ವರು nಕೊಡಗಿನವರು nಕುಂದಾಪುರದಕಡೆ ಜನ nಹೀಗೆ nಯಾಕೆ ಇಬ್ಬಾಗ ಮಾಡಿ ನೋಡ್ತೀವಿ nಬೇಡ ಈ ರೀತಿ ನೋಡದೇ nನಾವೆಲ್ಲಾ ಕರುನಾಡುnಕರ್ನಾಟಕದ ಮಕ್ಕಳು ಅಂತ ಯಾಕೆ ನೋಡಬಾರದು nPlease nನಾವೆಲ್ಲಾ ಈ ಮಣ್ಣಿನ ಮಕ್ಕಳು nಅವರೆಲ್ಲಾ ಈ ಮಣ್ಣಿನ ಹಿರಮೆಯನ್ನ ಮೇಲ್ಮಟ್ಟ ಕ್ಕೆ ಕೊಂಡೊಯ್ಯ್ದವರು .nಹಾಗೆ ನಾವ್ ನೀವ್ ಎಲ್ಲಾ ಒಟ್ಟು ಕೂಡಿ ಕರ್ನಾಟಕದ ಗರಿಮೆಯನ್ನ ಇನ್ನ ಎತ್ತರಕ್ಕೆ ಕೊಂಡೋಯ್ಯಣ nನಾವ್ ಕನ್ನಡಿಗರು nನಾವ್ ಭಾರತೀಯ ರು nnನಮಸ್ಕಾರ,Non-depressive
@Harisha BE,Non-depressive
Karavali karavali... Itte boda marre?? Film super hit aagbeku. Bere statesnavru nammatha nodbeku aste...,Non-depressive
@Mithun KUDLA uppad,Non-depressive
Harisa ... SOOPER  annthamma.,Non-depressive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಪಿಲ್ಮ ಯಾರಿಗೆ ಇಷ್ಟಯಿಂದೆ  ಅವರು ಲೈಕ್ ಮಾಡಿ ಪ್ಲೀಸ್,Non-depressive
Good song nPakka hit agutha,Non-depressive
@Hithu aradhya where??,Non-depressive
Hidden details in  trailer of Avane Srimanarayana....n,Non-depressive
Pranjali Raj nija boglu.... Ninu kannadiga alva,Non-depressive
Yes yes yes🤟,Non-depressive
dilip kumar nanu kuda bro,Non-depressive
ನಮ್ಮ ಕನ್ನಡ ಚಿತ್ರರಂಗ ವಿಶ್ವ ಮಟ್ಟದಲ್ಲಿ ಬೆಳಗಲಿ ಅನ್ನೋ ಆಶಯ ಇದ್ದವರು ಲೈಕ್ ಮಾಡಿ.,Non-depressive
yen guru nam kannada film industry na yellaru seri bere level ge tagondu hogthaa iddare... superb music,Non-depressive
Super bgm masth ....,Non-depressive
En bgm guru chindi,Non-depressive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಭಿಮಾನಿಗಳು ಇಲ್ಲಿ ಲೈಕ್ ಮಾಡಿ,Non-depressive
Varshakke 3 thagadu movie madi industry haal mado hero galu ondh kade adrenn3 Varsha kasta pattu ondhu olle film mado namma Rakshith Shetty haagu Yash innondh kade n,Non-depressive
It's like Good bad weird,Non-depressive
ಆಲ್ ದ ಬೆಸ್ಟ್ ಕಿಚ್ಚ ಸುದೀಪ್ ಫ್ಯಾನ್ಸ್,Non-depressive
ಈ ಹೊಸ ಚರಿತ್ರೆಯ ಅವತಾರ ಇತಿಹಾಸ ಆಗ್ಲಿ ನಾರಾಯಣ ! nn- ಕನ್ನಡ ಸಿನಿಮಾಭಿಮಾನಿ,Non-depressive
Telugu lyrics super,Non-depressive
ಮ್ಯುಸಿಕ್ ಅಧ್ಬುತವಾಗಿದೆ  5 ಭಾಷೆಯಲ್ಲೂ ಈ ಸಿನಿಮಾ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲೆಂದು ರಾಜವಂಶದ ಅಭಿಮಾನಿಗಳ ಪರವಾಗಿ ಶುಭ ಕೋರುತ್ತೇನೆ,Non-depressive
🤔🤔🤔 hello thamma navu unity maintain madthivi aithu thorskolo avyashyakathe namgila nin CMT nodid kudle yavan avr fanism bidkodala 🤣🤣 nin kano doddu sede nan maga,Non-depressive
Super song loved it,Non-depressive
Super amazing if u like rakshith shetty like,Non-depressive
Excellent song,Non-depressive
Song ge unlike kotiroo sulimakala,Non-depressive
Super song anna,Non-depressive
ಪಕ್ಕಾ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಠಿ ಸೋ ಅವತಾರ,Non-depressive
ಸೂಪರ್ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸರ್,Non-depressive
Super Duper.. Song,Non-depressive
ಸೂಪರ್ ಬಗ್ರೌಂಡ್ music,Non-depressive
ಹೌದ್ ಹುಲಿಯ ...nHands up .. ಅವನು ಬರ್ತಿದಾನೇ ಬಂದ ಮೇಲೇ ಪಕ್ಕಾ ಬೇರೇ ಇತಿಹಾಸ ಸೃಷ್ಟಿ ಆಗುತ್,Non-depressive
Waaa Super super Rakshit sir And ajaneesh lokanaath Anna Music super,Non-depressive
Awesome song,Non-depressive
Okie okie anta helboduu powerful music irbekittu,Non-depressive
Hands up,Non-depressive
ಯುದ್ದ ಮಾಡಬೇಕು ಓದಬಾರದು ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ.....nnnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ....,Non-depressive
ಕನ್ನಡಿಗ ಕಲಾರಸಿಕ nAvane Srimannarayana Trailer-BGM n          Re-Createdn,Non-depressive
Edu charitre srustisuva avatraaa,Non-depressive
Jai d boss.,Non-depressive
Super ri boos,Non-depressive
Woooooooowwwwwwoooooooowwwwooo rakshith shetty bro,Non-depressive
Dislike madiroru kgf fans ..,Non-depressive
ಹಾಲಿವುಡ್ ರೇಂಜಿಗಿದೆ...ವೇಯ್ಟಿಂಗ್...ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ,Non-depressive
@Lemon & are you from odissa?,Non-depressive
@manz game yes!,Non-depressive
Idu cheritre shrustiso avatara,Non-depressive
Yen song guru...benki #ASN,Non-depressive
@Vinay Kumar MS avn allla guru Tika urkondeddu nenu 🥴🥴,Non-depressive
Le mc tuje dislike logoo ka kya lena dena.... Magyaa,Non-depressive
@Sumukh M.R maga urkanbeda bido,Non-depressive
अरे वाह... गजब की फील है इस गाने में..? Fan from gujarat,Non-depressive
@Venkatesh Maraddi हिन्दी ऑडिएंस में भी ASN का गजब क्रेज है। जरूर देखेंगे इस फिल्म को। We will definitely watch this movie....,Non-depressive
No.1 trading guru....ASN,Non-depressive
All the BEST SANDALWOODಒಡೆಯಾ ಡೀ ಬಾಸ್ ಫ್ಯಾನ್ಸ್,Non-depressive
Nice music sir,Non-depressive
FOCUS KARNATAKA howdhu 🤪,Non-depressive
ಜೈ ಕನ್ನಡ,Non-depressive
Anyone after trending 🤚,Non-depressive
ಈ ಹಾಡನ್ನು ಕೇಳುತ್ತಿದ್ದರೆ ನನಗೆ ಸ್ವಾಗ್ ಸೆ ಕರೆಂಗೆ ಸಬ್ಕಾ ಸ್ವಾಗತ್ ಹಾಡು ನೆನಪಾಗುತ್ತೆ.nಸ್ವಲ್ಪ ಹಾಗೇನೇ ಇದೆ ಮ್ಯೂಸಿಕ್ ಅಂತ ನನಗೆ ಅನ್ನಿಸ್ತು.n,Non-depressive
Wow Super sang,Non-depressive
ಎಷ್ಟು ಕೇಲ್ಲಿ ಗುರು ನಾನು ಇನ್ನೂ ಕೇಳಬೇಕು ಅನಿಸುತ್ತೆ all the best ಶೇಟ್ರೆ,Non-depressive
ನಾರಾಯಣ ಬಂದ ದಾರಿ ಬಿಡಿ,Non-depressive
Rakshit Macha time togondrunu sakath agi bandide,Non-depressive
ನಿಮ್ಮಗೆ ಇಷ್ಟ ಆಗಿದ್ರೆ ಸೂಪರ್  bgm ಅನಿಸಿದರೆ .like ಮಾಡಿ share . ಕನ್ನಡ industries  power ತೋರಿಸೋಣ್ಣ,Non-depressive
ದೊಡ್ಡಬಳ್ಳಾಪುರ ದ ಸೌಂದರ್ಯ ಮಹಲ್ ನಲ್ಲಿ  ಹವಾ ಪಕ್ಕ .   ....n.. ಕಿರಿಕ್ ಪಾರ್ಟಿ after,Non-depressive
@shivaraj shivu Mathe Yavaglu Telugu Ge  yake saitare alllli erorela?,Non-depressive
@Thilak Kumar  e ondu mathu    saku bro    Kannada   industry ge support,Non-depressive
@shivaraj shivu ನಾನು ದೊಡ್ಡಬಳ್ಳಾಪುರದ ಅಸಲಿ ಕನ್ನಡಿಗ,Non-depressive
ಮುಚ್ಚಲೇ..... ಆ ತುಲುಗು ನವರಿಗೆ ಹುಟ್ಟಿರೋರ್ ಥರ ಯಾವಾಗಲೂ ಸೌಂದರ್ಯ ಸೊಬಗುಲಿ ಅವರದ್ದೆ ಹಾಕಿರುತ್ತಾರೆ..... ರಾಜ್ ಕಮಲ್ ಒಂದ್ರಲ್ಲೆ ಕನ್ನಡ ಹಾಕೋದು....,Non-depressive
@Nandi Parthasarathi  ಮುಚ್ಚಲ್ಲೇ.... ಮರಿ  ದೊಡ್ಡಬಳ್ಳಾಪುರ ಇತಿಹಾಸ ಏನೋ ಗೋತು .ರಾಜಕಮಲ್ ಗೆ ಸಿನಿಮಾ ಹೊದ್ರೆ ಕ್ಲಿನ್ ಇಲ್ಲ ವಾಸನೆ. ಸರಿಯಾದ ಮೆಂಟೇನ್ಸ್ಸ್ ಇಲ್ಲ.  ಅವಾಗ ಕನ್ನಡ ಸಿನಿಮಾ ಹಾಕೋಡ್ರ್ಲ್ಲಿ ನಮ್ಮಗೂ ಇಷ್ಟ ಇತ್ತು. ತೆಲುಗು  ಸೈರ ನರಸಿಂಹ ರೆಡ್ಡಿ ಹಾಕಿಡೋನೋ ರಾಜಕಮಲ್ ಮರ್ಯಾದೆ ನೋ ಹೋಯಿತು,Non-depressive
Ajaneesh loknath love u man,Non-depressive
ಇನ್ನೊಂದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿ ಸೋ ಸರ್ದಾರ,Non-depressive
ಸೂಪರ್ ಸಾಂಗ್  ಹುಲಿಯ,Non-depressive
Those 850 dislikes are Frome rashmika mandanna fans,Non-depressive
Nija helbekandre ee song yako sync aagtilla movie trailer type ge....,Non-depressive
Bere Level #ASN #'Hands Up',Non-depressive
Super song..nnn Loved it,Non-depressive
Pakka kannadigana Movie super,Non-depressive
Swag Ka King Rakshit Shetty,Non-depressive
ನಮ್ಮ ಕನ್ನಡ ಇಂಡಸ್ಟ್ರೀಸ್ ಬೇರೆ ಲೋಕಕ್ಕೆ ತಗೊಂಡು ಹೋಗೊ ಸೀನಿಮಾ all the best rakshith sir,Non-depressive
Super song,Non-depressive
ಇದು ಒಳ್ಳೆಯ ಹಾಡು...ಒಳ್ಳೆಯ ಹಾಡುಗಳು ಕೇಳ್ತಾ ಕೇಳ್ತಾ ಇಷ್ಟ ಆಗುತ್ತವೆ...,Non-depressive
Hindi version yelli,Non-depressive
ಏನ್ ಮ್ಯೂಸಿಕ್ ಕೊಟ್ಟೀದಿಯ ಗುರು..nI'm surrender ಟು ಲಿರಿಕ್ಸ,Non-depressive
Nice move in kannada,Non-depressive
Making super sir,Non-depressive
Siri gannadam galge haakbitallapa Thu  yaro ninu lo gelge Kano adhu,Non-depressive
Super making super cinematography,Non-depressive
Super song all the best from Shivaraj Kumar fans,Non-depressive
ನಿಜವಾಗಿಯೂ ಅಣ್ಣ HANDS OFF TO YOU.. ಧನ್ಯವಾದಗಳು...,Non-depressive
ossam..slow poison kanro,Non-depressive
ನೀವು ಅದ್ಬುತ ..... ಸಾಹಿತ್ಯ ತುಂಬ ಸೂಪರ್.....,Non-depressive
ವಿಜಯ್ ಪ್ರಕಾಶ್ ಸಾರ್ ಸೂಪರ್ ಸಾಂಗ್ ಹಾಡಿದ್ದೀರ ತುಂಬು ಹೃದಯದ ಧನ್ಯವಾದಗಳು,Non-depressive
B Ajaneesh Lokanath BGM Stun Bro..,Non-depressive
ಕನ್ನಡದಲ್ಲಿ ಪಕ್ಕಾ ಬ್ಲಾಕ್ ಬಸ್ಟರ್  ಆಗುತ್ತೆ ...ಆದ್ರೆ ಬೇರೆ ಭಾಷೆಗಳಲ್ಲಿ ಸರಿಯಾಗಿ ಪ್ರಮೋಷನ್ ಮಾಡ್ತಾ ಇಲ್ಲ. ಹೀಗೆ ಆದ್ರೆ ಕಷ್ಟ,Non-depressive
ಕನ್ನಡ ಚಿತ್ರರಂಗದವ್ರು ಸ್ವಲ್ಪ ಸಹಾಯ ಮಾಡಿ.,Non-depressive
ನಮಸ್ಕಾರಗಳು ಗುರುಗಳೇ,Non-depressive
Yenandru chamayya mestra magaa,Non-depressive
Kannada film  industry avaru sir solpa nodi rii yen madta ididra inta ashvath sir avara maga ondu sanni veshe dalli kalsa Kodi,Non-depressive
God bless you sir,Non-depressive
ಬನ್ನಿ ಸರ್ ನಾವು driver ರೆ ದೇವರು ಯಾರಿಗೂ ಅನ್ಯಾಯ ಮಾಡೋಲ್ಲ  ನಮ್ಮ ಪಾಲಿಗೆ ಬಂದಿದ್ದನ್ನ ನಾವು ಅನುಭವಿಸಲೇ ಬೇಕು.....god bless you sir,Non-depressive
Bigg boss nalli kalisri nijwaglu help maadida haage aaguthe intha olle artist ri ivaru kasta dalli iddaare,Non-depressive
great hattsoff sir tandege takka maga,Non-depressive
Devaru nimmanna nimma kutumbavanna.chennagi idali..we at cab driver,Non-depressive
